Date,Open,High,Low,Close,Adj Close,Volume
2018-06-04,136200.000000,137400.000000,134200.000000,134600.000000,133773.531250,409355
2018-06-05,135600.000000,136000.000000,132800.000000,134800.000000,133972.328125,335760
2018-06-07,135000.000000,136400.000000,134800.000000,136000.000000,135164.937500,390905
2018-06-08,136000.000000,141600.000000,136000.000000,140200.000000,139339.156250,941455
2018-06-11,140200.000000,142400.000000,139000.000000,142200.000000,141326.875000,689250
2018-06-12,142400.000000,143800.000000,140800.000000,143400.000000,142519.500000,621335
2018-06-14,143800.000000,145000.000000,141000.000000,141400.000000,140531.781250,794555
2018-06-15,141000.000000,141200.000000,137400.000000,138000.000000,137152.671875,701510
2018-06-18,138000.000000,139000.000000,137200.000000,138800.000000,137947.734375,529295
2018-06-19,138000.000000,138800.000000,137600.000000,137600.000000,136755.109375,551610
2018-06-20,137800.000000,138400.000000,137400.000000,137800.000000,136953.890625,532395
2018-06-21,137000.000000,140600.000000,136800.000000,139800.000000,138941.609375,589410
2018-06-22,138000.000000,144800.000000,138000.000000,144600.000000,143712.125000,801570
2018-06-25,145600.000000,150000.000000,145400.000000,149600.000000,148681.437500,1276330
2018-06-26,148400.000000,149200.000000,146000.000000,147000.000000,146097.406250,537640
2018-06-27,149400.000000,149600.000000,147800.000000,147800.000000,146892.468750,436380
2018-06-28,147600.000000,150200.000000,145200.000000,149400.000000,148482.656250,682685
2018-06-29,150000.000000,152800.000000,149600.000000,152600.000000,151663.015625,779575
2018-07-02,153000.000000,153000.000000,149000.000000,150200.000000,149277.765625,539590
2018-07-03,151800.000000,152600.000000,148600.000000,149400.000000,148482.656250,431525
2018-07-04,153800.000000,155800.000000,152000.000000,153600.000000,152656.859375,899695
2018-07-05,151200.000000,153800.000000,151200.000000,153000.000000,152060.546875,286595
2018-07-06,151000.000000,151600.000000,149200.000000,149800.000000,148880.203125,409335
2018-07-09,149800.000000,155800.000000,149600.000000,151000.000000,150072.843750,471880
2018-07-10,151400.000000,153600.000000,151200.000000,152000.000000,151066.703125,375645
2018-07-11,152600.000000,154200.000000,151400.000000,153800.000000,152855.656250,434425
2018-07-12,155000.000000,156400.000000,152800.000000,156400.000000,155439.687500,479835
2018-07-13,156000.000000,156400.000000,153000.000000,154200.000000,153253.187500,379850
2018-07-16,154200.000000,154600.000000,153400.000000,154200.000000,153253.187500,288625
2018-07-17,153800.000000,153800.000000,151000.000000,151800.000000,150867.921875,264885
2018-07-18,152400.000000,154200.000000,151800.000000,152800.000000,151861.796875,158810
2018-07-19,154400.000000,156000.000000,152600.000000,153000.000000,152060.546875,252110
2018-07-20,153000.000000,154400.000000,151000.000000,154000.000000,153054.421875,252245
2018-07-23,154200.000000,155400.000000,153000.000000,154800.000000,153849.500000,407150
2018-07-24,155000.000000,155200.000000,148400.000000,149000.000000,148085.125000,422515
2018-07-25,151800.000000,151800.000000,148400.000000,149200.000000,148283.890625,472905
2018-07-26,150400.000000,152200.000000,143200.000000,150200.000000,149277.765625,1121260
2018-07-27,147000.000000,150200.000000,146600.000000,150200.000000,149277.765625,569095
2018-07-30,149400.000000,149600.000000,145200.000000,146000.000000,145103.531250,543330
2018-07-31,145200.000000,145600.000000,142400.000000,143200.000000,142320.734375,618420
2018-08-01,143600.000000,145600.000000,143000.000000,145600.000000,144706.000000,514795
2018-08-02,145600.000000,147600.000000,144200.000000,145600.000000,144706.000000,404885
2018-08-03,144600.000000,146200.000000,144200.000000,146200.000000,145302.312500,534385
2018-08-06,146600.000000,149600.000000,146200.000000,147000.000000,146097.406250,303035
2018-08-07,148400.000000,150800.000000,147200.000000,148800.000000,147886.359375,324185
2018-08-08,148400.000000,151200.000000,148400.000000,150000.000000,149078.968750,312410
2018-08-09,150600.000000,155800.000000,149000.000000,155800.000000,154843.359375,665170
2018-08-10,155400.000000,156400.000000,154000.000000,154200.000000,153253.187500,345420
2018-08-13,153400.000000,153400.000000,150000.000000,151000.000000,150072.843750,418340
2018-08-14,152000.000000,153400.000000,150800.000000,151400.000000,150470.375000,308015
2018-08-16,150000.000000,152600.000000,149000.000000,150000.000000,149078.968750,570495
2018-08-17,150800.000000,153600.000000,149600.000000,151000.000000,150072.843750,193900
2018-08-20,152800.000000,153200.000000,150600.000000,151000.000000,150072.843750,194680
2018-08-21,150800.000000,152200.000000,149400.000000,149400.000000,148482.656250,241605
2018-08-22,149400.000000,149600.000000,148200.000000,149400.000000,148482.656250,239675
2018-08-23,151000.000000,154600.000000,150400.000000,154400.000000,153451.953125,495420
2018-08-24,154200.000000,155800.000000,151000.000000,151600.000000,150669.156250,271300
2018-08-27,152600.000000,155000.000000,152000.000000,153800.000000,152855.656250,223740
2018-08-28,154400.000000,154400.000000,150600.000000,151200.000000,150271.609375,233335
2018-08-29,151200.000000,152000.000000,149600.000000,149600.000000,148681.437500,274750
2018-08-30,149600.000000,151400.000000,149000.000000,149200.000000,148283.890625,238975
2018-08-31,149400.000000,151200.000000,149200.000000,150400.000000,149476.515625,289765
2018-09-03,150600.000000,151000.000000,149400.000000,150800.000000,149874.062500,156035
2018-09-04,151400.000000,151400.000000,149800.000000,151000.000000,150072.843750,187280
2018-09-05,150600.000000,150600.000000,145400.000000,147200.000000,146296.156250,591425
2018-09-06,147200.000000,148000.000000,145400.000000,146000.000000,145103.531250,352455
2018-09-07,146400.000000,147000.000000,144400.000000,146400.000000,145501.078125,322865
2018-09-10,144000.000000,146400.000000,144000.000000,145000.000000,144109.671875,359830
2018-09-11,144600.000000,146200.000000,144400.000000,145200.000000,144308.453125,292970
2018-09-12,146000.000000,146800.000000,145200.000000,146000.000000,145103.531250,291080
2018-09-13,147000.000000,147000.000000,144600.000000,144600.000000,143712.125000,514055
2018-09-14,145200.000000,146600.000000,144800.000000,146000.000000,145103.531250,365840
2018-09-17,145000.000000,146200.000000,144600.000000,145600.000000,144706.000000,269755
2018-09-18,144000.000000,145800.000000,144000.000000,145000.000000,144109.671875,277260
2018-09-19,145200.000000,146800.000000,145000.000000,146200.000000,145302.312500,276430
2018-09-20,144400.000000,146800.000000,144400.000000,146200.000000,145302.312500,287195
2018-09-21,148200.000000,148600.000000,144600.000000,145000.000000,144109.671875,375655
2018-09-27,143000.000000,146000.000000,142400.000000,142600.000000,141724.406250,390075
2018-09-28,143400.000000,143800.000000,142600.000000,143200.000000,142320.734375,487325
2018-10-01,143600.000000,144400.000000,142200.000000,142600.000000,141724.406250,211085
2018-10-02,143000.000000,143000.000000,137200.000000,137800.000000,136953.890625,744920
2018-10-04,140000.000000,140400.000000,137000.000000,139000.000000,138146.515625,353485
2018-10-05,136400.000000,143200.000000,136400.000000,140800.000000,139935.468750,427980
2018-10-08,140800.000000,140800.000000,140800.000000,140800.000000,139935.468750,0
2018-10-10,140800.000000,140800.000000,140800.000000,140800.000000,139935.468750,0
2018-10-11,140800.000000,140800.000000,140800.000000,140800.000000,139935.468750,0
2018-10-12,138000.000000,142000.000000,132500.000000,142000.000000,141128.093750,654013
2018-10-15,138500.000000,139000.000000,135000.000000,136000.000000,135164.937500,642772
2018-10-16,137500.000000,138500.000000,130000.000000,133500.000000,132680.296875,575704
2018-10-17,132500.000000,134500.000000,129500.000000,130000.000000,129201.781250,5304519
2018-10-18,128000.000000,128000.000000,123500.000000,125000.000000,124232.484375,880738
2018-10-19,124500.000000,127500.000000,124000.000000,127500.000000,126717.132813,1114452
2018-10-22,127500.000000,130000.000000,125500.000000,129000.000000,128207.914063,324730
2018-10-23,129000.000000,130000.000000,123500.000000,125500.000000,124729.414063,822259
2018-10-24,127500.000000,129000.000000,124500.000000,127000.000000,126220.203125,679196
2018-10-25,120500.000000,121000.000000,114000.000000,119000.000000,118269.328125,1529110
2018-10-26,119000.000000,119000.000000,110000.000000,113000.000000,112306.156250,1544405
2018-10-29,112500.000000,113500.000000,109000.000000,109500.000000,108827.656250,649910
2018-10-30,108000.000000,112000.000000,104000.000000,110500.000000,109821.507813,939865
2018-10-31,110500.000000,115000.000000,108500.000000,114500.000000,113796.953125,1016429
2018-11-01,113500.000000,116500.000000,110500.000000,111500.000000,110815.375000,805655
2018-11-02,111500.000000,118500.000000,111500.000000,116500.000000,115784.671875,1320415
2018-11-05,115000.000000,115500.000000,111500.000000,113500.000000,112803.093750,442640
2018-11-06,114000.000000,117500.000000,113500.000000,117000.000000,116281.601563,453810
2018-11-07,117500.000000,119000.000000,113500.000000,115500.000000,114790.812500,385827
2018-11-08,118000.000000,120000.000000,115500.000000,116500.000000,115784.671875,404191
2018-11-09,115000.000000,118000.000000,115000.000000,115000.000000,114293.882813,295733
2018-11-12,114500.000000,116500.000000,114500.000000,115000.000000,114293.882813,260849
2018-11-13,115500.000000,117500.000000,114000.000000,116000.000000,115287.750000,435937
2018-11-14,115500.000000,116500.000000,114000.000000,115500.000000,114790.812500,335405
2018-11-15,null,null,null,null,null,null
2018-11-16,113500.000000,114500.000000,111500.000000,112500.000000,111809.234375,872059
2018-11-19,113000.000000,114000.000000,110500.000000,111500.000000,110815.375000,697289
2018-11-20,110000.000000,112000.000000,107000.000000,108000.000000,107336.867188,693868
2018-11-21,105500.000000,107000.000000,104500.000000,106500.000000,105846.078125,525328
2018-11-22,107000.000000,111500.000000,107000.000000,109500.000000,108827.656250,504744
2018-11-23,110000.000000,115500.000000,109500.000000,114000.000000,113300.023438,691736
2018-11-26,115000.000000,124500.000000,114500.000000,124000.000000,123238.617188,805023
2018-11-27,124000.000000,129500.000000,122500.000000,125000.000000,124232.484375,637199
2018-11-28,128500.000000,130500.000000,126500.000000,129000.000000,128207.914063,645902
2018-11-29,133000.000000,134000.000000,129000.000000,130500.000000,129698.710938,559552
2018-11-30,131000.000000,131000.000000,126000.000000,126500.000000,125723.265625,801837
2018-12-03,130500.000000,130500.000000,125000.000000,126000.000000,125226.343750,486166
2018-12-04,127500.000000,127500.000000,122500.000000,123500.000000,122741.695313,512742
2018-12-05,124500.000000,127000.000000,123000.000000,125000.000000,124232.484375,308805
2018-12-06,123000.000000,124000.000000,119500.000000,120000.000000,119263.187500,445309
2018-12-07,121500.000000,123500.000000,119500.000000,121000.000000,120257.039063,565663
2018-12-10,119000.000000,121500.000000,117500.000000,119000.000000,118269.328125,376421
2018-12-11,120000.000000,123500.000000,117500.000000,123000.000000,122244.765625,506349
2018-12-12,124000.000000,126000.000000,122500.000000,124500.000000,123735.546875,490812
2018-12-13,125500.000000,125500.000000,123000.000000,124000.000000,123238.617188,972556
2018-12-14,123500.000000,124000.000000,121500.000000,123500.000000,122741.695313,259268
2018-12-17,124000.000000,124000.000000,120500.000000,122000.000000,121250.898438,294847
2018-12-18,120500.000000,124000.000000,120000.000000,122000.000000,121250.898438,342972
2018-12-19,123000.000000,128500.000000,122500.000000,127500.000000,126717.132813,385472
2018-12-20,125500.000000,128000.000000,123500.000000,127000.000000,126220.203125,364624
2018-12-21,127000.000000,127000.000000,121000.000000,121500.000000,120753.976563,507653
2018-12-24,122000.000000,124500.000000,121000.000000,123000.000000,122244.765625,278884
2018-12-26,121000.000000,122000.000000,117500.000000,119000.000000,118269.328125,275517
2018-12-27,120500.000000,123000.000000,118500.000000,122500.000000,122069.929688,371637
2018-12-28,122500.000000,123000.000000,120500.000000,122000.000000,121571.679688,322665
2019-01-02,121000.000000,122000.000000,117000.000000,118000.000000,117585.734375,356120
2019-01-03,120000.000000,125000.000000,119000.000000,122000.000000,121571.679688,525020
2019-01-04,123500.000000,126000.000000,122500.000000,125500.000000,125059.398438,520785
2019-01-07,128000.000000,132500.000000,127000.000000,131500.000000,131038.335938,502619
2019-01-08,132000.000000,134000.000000,129000.000000,130000.000000,129543.593750,376127
2019-01-09,131000.000000,134500.000000,129500.000000,133000.000000,132533.062500,381372
2019-01-10,132000.000000,134500.000000,130000.000000,131000.000000,130540.085938,293112
2019-01-11,133000.000000,134500.000000,130500.000000,131000.000000,130540.085938,322925
2019-01-14,130000.000000,130500.000000,125000.000000,127000.000000,126554.132813,525411
2019-01-15,127500.000000,132500.000000,127500.000000,132500.000000,132034.812500,335999
2019-01-16,132500.000000,135000.000000,131000.000000,132500.000000,132034.812500,272719
2019-01-17,131500.000000,138000.000000,131500.000000,136000.000000,135522.531250,407099
2019-01-18,137000.000000,138500.000000,136500.000000,137500.000000,137017.265625,328761
2019-01-21,138000.000000,138000.000000,131000.000000,131000.000000,130540.085938,457161
2019-01-22,128500.000000,130500.000000,126500.000000,130000.000000,129543.593750,502285
2019-01-23,130000.000000,134500.000000,130000.000000,132500.000000,132034.812500,259375
2019-01-24,131000.000000,132500.000000,127500.000000,129500.000000,129045.359375,562335
2019-01-25,127500.000000,131000.000000,127000.000000,130000.000000,129543.593750,281650
2019-01-28,129500.000000,132500.000000,129500.000000,132000.000000,131536.578125,283360
2019-01-29,130000.000000,136500.000000,130000.000000,136000.000000,135522.531250,411369
2019-01-30,139000.000000,139500.000000,133000.000000,136000.000000,135522.531250,462280
2019-01-31,138000.000000,143500.000000,136000.000000,136000.000000,135522.531250,1054276
2019-02-01,138000.000000,140000.000000,133000.000000,133500.000000,133031.312500,530284
2019-02-07,132000.000000,134000.000000,128500.000000,129000.000000,128547.109375,737938
2019-02-08,126500.000000,129000.000000,124500.000000,126000.000000,125557.640625,704393
2019-02-11,127000.000000,128500.000000,125000.000000,125500.000000,125059.398438,801465
2019-02-12,123500.000000,124000.000000,121500.000000,123500.000000,123066.421875,1160217
2019-02-13,123500.000000,126500.000000,123500.000000,125000.000000,124561.156250,373571
2019-02-14,125000.000000,130500.000000,125000.000000,127500.000000,127052.375000,700427
2019-02-15,128500.000000,131000.000000,127500.000000,127500.000000,127052.375000,420100
2019-02-18,129500.000000,131000.000000,125500.000000,127000.000000,126554.132813,533191
2019-02-19,127000.000000,128000.000000,125500.000000,126500.000000,126055.882813,218351
2019-02-20,126500.000000,128000.000000,125500.000000,127000.000000,126554.132813,231753
2019-02-21,126500.000000,130000.000000,126500.000000,129000.000000,128547.109375,347083
2019-02-22,129500.000000,129500.000000,125000.000000,127000.000000,126554.132813,301395
2019-02-25,127000.000000,128500.000000,125500.000000,126000.000000,125557.640625,338113
2019-02-26,126500.000000,134000.000000,126000.000000,131500.000000,131038.335938,591643
2019-02-27,132000.000000,134000.000000,129000.000000,129500.000000,129045.359375,322664
2019-02-28,130500.000000,136000.000000,130000.000000,133000.000000,132533.062500,584183
2019-03-04,135000.000000,139500.000000,134000.000000,138000.000000,137515.515625,743644
2019-03-05,140000.000000,140000.000000,135000.000000,135500.000000,135024.296875,387063
2019-03-06,136500.000000,139000.000000,134500.000000,137500.000000,137017.265625,403724
2019-03-07,139500.000000,139500.000000,136500.000000,138500.000000,138013.765625,254573
2019-03-08,135500.000000,136000.000000,131500.000000,133000.000000,132533.062500,304114
2019-03-11,131500.000000,133500.000000,131000.000000,133500.000000,133031.312500,151479
2019-03-12,135000.000000,135500.000000,129500.000000,130500.000000,130041.843750,367651
2019-03-13,129500.000000,132000.000000,128000.000000,130500.000000,130041.843750,268047
2019-03-14,132500.000000,133500.000000,129000.000000,131000.000000,130540.085938,554454
2019-03-15,131000.000000,132000.000000,129500.000000,130500.000000,130041.843750,907507
2019-03-18,131500.000000,133500.000000,131000.000000,132000.000000,131536.578125,248810
2019-03-19,132000.000000,132500.000000,130000.000000,130500.000000,130041.843750,200830
2019-03-20,130000.000000,131000.000000,126500.000000,128500.000000,128048.867188,371499
2019-03-21,128500.000000,131000.000000,127000.000000,128000.000000,127550.625000,399492
2019-03-22,127000.000000,129500.000000,126000.000000,127000.000000,126554.132813,379311
2019-03-25,126000.000000,128000.000000,125000.000000,126000.000000,125557.640625,279179
2019-03-26,125500.000000,127000.000000,125000.000000,126500.000000,126055.882813,452377
2019-03-27,126000.000000,126000.000000,122000.000000,123000.000000,122568.171875,429156
2019-03-28,122500.000000,123000.000000,120500.000000,122000.000000,121571.679688,449545
2019-03-29,121500.000000,124500.000000,121500.000000,124000.000000,123564.664063,421477
2019-04-01,124000.000000,125500.000000,123500.000000,124000.000000,123564.664063,367014
2019-04-02,124500.000000,125500.000000,123500.000000,124500.000000,124062.906250,471744
2019-04-03,123000.000000,123500.000000,121000.000000,122000.000000,121571.679688,958364
2019-04-04,122500.000000,123500.000000,121500.000000,122500.000000,122069.929688,361821
2019-04-05,122500.000000,123500.000000,122000.000000,123000.000000,122568.171875,365838
2019-04-08,122500.000000,123000.000000,121000.000000,121500.000000,121073.445313,393376
2019-04-09,121500.000000,122500.000000,121000.000000,121500.000000,121073.445313,423498
2019-04-10,121500.000000,122500.000000,121000.000000,122000.000000,121571.679688,459206
2019-04-11,121500.000000,123000.000000,121000.000000,121500.000000,121073.445313,615217
2019-04-12,121500.000000,122000.000000,119500.000000,119500.000000,119080.460938,953216
2019-04-15,119000.000000,120000.000000,118000.000000,119500.000000,119080.460938,596131
2019-04-16,119500.000000,120500.000000,119000.000000,119500.000000,119080.460938,973625
2019-04-17,120000.000000,120000.000000,119000.000000,119500.000000,119080.460938,639441
2019-04-18,119000.000000,120000.000000,117000.000000,118000.000000,117585.734375,776721
2019-04-19,119000.000000,119000.000000,117500.000000,118000.000000,117585.734375,247009
2019-04-22,118000.000000,119500.000000,117500.000000,118000.000000,117585.734375,531346
2019-04-23,119000.000000,121000.000000,119000.000000,120500.000000,120076.953125,815629
2019-04-24,122000.000000,122500.000000,119500.000000,121000.000000,120575.195313,906235
2019-04-25,122000.000000,122000.000000,120000.000000,120500.000000,120076.953125,720472
2019-04-26,120000.000000,120500.000000,117500.000000,118000.000000,117585.734375,544042
2019-04-29,118500.000000,120000.000000,117000.000000,120000.000000,119578.710938,429353
2019-04-30,119000.000000,120000.000000,117500.000000,119500.000000,119080.460938,569162
2019-05-02,119000.000000,124000.000000,118500.000000,122000.000000,121571.679688,691901
2019-05-03,122000.000000,124500.000000,121500.000000,124000.000000,123564.664063,705503
2019-05-07,122000.000000,125500.000000,121500.000000,124000.000000,123564.664063,696627
2019-05-08,122000.000000,124000.000000,122000.000000,123500.000000,123066.421875,317483
2019-05-09,122500.000000,124000.000000,119000.000000,119000.000000,118582.218750,799208
2019-05-10,120500.000000,123000.000000,120000.000000,122500.000000,122069.929688,474352
2019-05-13,121500.000000,124000.000000,121500.000000,122500.000000,122069.929688,343827
2019-05-14,121000.000000,123500.000000,119500.000000,122000.000000,121571.679688,532037
2019-05-15,121500.000000,123000.000000,120000.000000,120000.000000,119578.710938,460936
2019-05-16,120500.000000,121000.000000,118000.000000,119000.000000,118582.218750,484468
2019-05-17,120000.000000,123500.000000,118500.000000,121000.000000,120575.195313,439545
2019-05-20,121500.000000,121500.000000,118000.000000,118500.000000,118083.968750,449916
2019-05-21,117500.000000,119500.000000,113500.000000,114500.000000,114098.015625,603105
2019-05-22,115000.000000,115000.000000,111000.000000,113000.000000,112603.281250,567069
2019-05-23,112500.000000,114000.000000,110000.000000,113000.000000,112603.281250,545497
2019-05-24,113000.000000,115000.000000,112500.000000,113500.000000,113101.531250,408081
2019-05-27,112500.000000,113000.000000,109500.000000,110500.000000,110112.054688,369902
2019-05-28,109500.000000,112500.000000,108500.000000,108500.000000,108119.078125,1490526
2019-05-29,109000.000000,111000.000000,108500.000000,109500.000000,109115.570313,515196
2019-05-30,110000.000000,114000.000000,109500.000000,112000.000000,111606.789063,378379
2019-05-31,111500.000000,112500.000000,110000.000000,111500.000000,111108.546875,310649
2019-06-03,113000.000000,115000.000000,112000.000000,115000.000000,114596.257813,391824
2019-06-04,114000.000000,114500.000000,110500.000000,111000.000000,110610.304688,531826
2019-06-05,112000.000000,112500.000000,109500.000000,110500.000000,110112.054688,471689
2019-06-07,110000.000000,112000.000000,110000.000000,111000.000000,110610.304688,386800
2019-06-10,111500.000000,114500.000000,111000.000000,114000.000000,113599.773438,464590
2019-06-11,114000.000000,114500.000000,112500.000000,113000.000000,112603.281250,423258
2019-06-12,112000.000000,114500.000000,112000.000000,114000.000000,113599.773438,354664
2019-06-13,114500.000000,115500.000000,112000.000000,113000.000000,112603.281250,551067
2019-06-14,112000.000000,113000.000000,110500.000000,111500.000000,111108.546875,553083
2019-06-17,111500.000000,111500.000000,110000.000000,110500.000000,110112.054688,475346
2019-06-18,109500.000000,110000.000000,106500.000000,109000.000000,108617.328125,791946
2019-06-19,110000.000000,110000.000000,107000.000000,110000.000000,109613.820313,483689
2019-06-20,110000.000000,112000.000000,109000.000000,111500.000000,111108.546875,282163
2019-06-21,112500.000000,115000.000000,111500.000000,113000.000000,112603.281250,555965
2019-06-24,113000.000000,113500.000000,112000.000000,113500.000000,113101.531250,254210
2019-06-25,114000.000000,116000.000000,113000.000000,114500.000000,114098.015625,473961
2019-06-26,114500.000000,116500.000000,114000.000000,115500.000000,115094.507813,300077
2019-06-27,115500.000000,116000.000000,113000.000000,115000.000000,114596.257813,375582
2019-06-28,114500.000000,115500.000000,112500.000000,114000.000000,113599.773438,267404
2019-07-01,114500.000000,115500.000000,114000.000000,114500.000000,114098.015625,306736
2019-07-02,114000.000000,115500.000000,112000.000000,115000.000000,114596.257813,273980
2019-07-03,116000.000000,118500.000000,115000.000000,117500.000000,117087.484375,408701
2019-07-04,116000.000000,119500.000000,116000.000000,118000.000000,117585.734375,355658
2019-07-05,118500.000000,121500.000000,118500.000000,121000.000000,120575.195313,409700
2019-07-08,120500.000000,121000.000000,118000.000000,118500.000000,118083.968750,306897
2019-07-09,118000.000000,120000.000000,115000.000000,115500.000000,115094.507813,460058
2019-07-10,116500.000000,119000.000000,115500.000000,115500.000000,115094.507813,267438
2019-07-11,115500.000000,118000.000000,115500.000000,117000.000000,116589.242188,293389
2019-07-12,117000.000000,118500.000000,116500.000000,117000.000000,116589.242188,160685
2019-07-15,118000.000000,120000.000000,116500.000000,118000.000000,117585.734375,263893
2019-07-16,119000.000000,120500.000000,117500.000000,120000.000000,119578.710938,391260
2019-07-17,120000.000000,120000.000000,118000.000000,119000.000000,118582.218750,205316
2019-07-18,118500.000000,122000.000000,118500.000000,120500.000000,120076.953125,267715
2019-07-19,121000.000000,123000.000000,121000.000000,122500.000000,122069.929688,445122
2019-07-22,122000.000000,122500.000000,120500.000000,121000.000000,120575.195313,346897
2019-07-23,122500.000000,123000.000000,122000.000000,122500.000000,122069.929688,358255
2019-07-24,122500.000000,124500.000000,122500.000000,123500.000000,123066.421875,606769
2019-07-25,125500.000000,134500.000000,125000.000000,134000.000000,133529.562500,1635774
2019-07-26,137500.000000,142000.000000,136500.000000,141000.000000,140504.984375,1440686
2019-07-29,139500.000000,141000.000000,137000.000000,138500.000000,138013.765625,583629
2019-07-30,140000.000000,140500.000000,136500.000000,138500.000000,138013.765625,364674
2019-07-31,139000.000000,139500.000000,136000.000000,138000.000000,137515.515625,361525
2019-08-01,139500.000000,141500.000000,138500.000000,140500.000000,140006.734375,460049
2019-08-02,139000.000000,142500.000000,138500.000000,142000.000000,141501.468750,484009
2019-08-05,141000.000000,142000.000000,135500.000000,138000.000000,137515.515625,733982
2019-08-06,134000.000000,140000.000000,132000.000000,138500.000000,138013.765625,610095
2019-08-07,139000.000000,139500.000000,136000.000000,137500.000000,137017.265625,336416
2019-08-08,139500.000000,142000.000000,136500.000000,140000.000000,139508.500000,496443
2019-08-09,142000.000000,145000.000000,140500.000000,142500.000000,141999.718750,368133
2019-08-12,142500.000000,144500.000000,140500.000000,140500.000000,140006.734375,217292
2019-08-13,139000.000000,144500.000000,138500.000000,142500.000000,141999.718750,352863
2019-08-14,142500.000000,143000.000000,138500.000000,139000.000000,138512.000000,433070
2019-08-16,138500.000000,140500.000000,137500.000000,139500.000000,139010.234375,351686
2019-08-19,139000.000000,141000.000000,138000.000000,139000.000000,138512.000000,487500
2019-08-20,139000.000000,145500.000000,139000.000000,145500.000000,144989.187500,556246
2019-08-21,144500.000000,148500.000000,142500.000000,147500.000000,146982.156250,514109
2019-08-22,148000.000000,150500.000000,147500.000000,148000.000000,147480.406250,499537
2019-08-23,149000.000000,149000.000000,145500.000000,148500.000000,147978.640625,491690
2019-08-26,145500.000000,147000.000000,143000.000000,143500.000000,142996.203125,423695
2019-08-27,144000.000000,147500.000000,141500.000000,146500.000000,145985.671875,904199
2019-08-28,146500.000000,147500.000000,144500.000000,146500.000000,145985.671875,309159
2019-08-29,146500.000000,146500.000000,143500.000000,145000.000000,144490.937500,408164
2019-08-30,146000.000000,149000.000000,144500.000000,146500.000000,145985.671875,424498
2019-09-02,156000.000000,156000.000000,147500.000000,150000.000000,149473.390625,371788
2019-09-03,151500.000000,151500.000000,149000.000000,150500.000000,149971.625000,308863
2019-09-04,149500.000000,151000.000000,149000.000000,151000.000000,150469.875000,351494
2019-09-05,150000.000000,151000.000000,145000.000000,147000.000000,146483.921875,548033
2019-09-06,146000.000000,150000.000000,145500.000000,149500.000000,148975.140625,223250
2019-09-09,149500.000000,154000.000000,148500.000000,153000.000000,152462.843750,464232
2019-09-10,153000.000000,153000.000000,150000.000000,150500.000000,149971.625000,297053
2019-09-11,150500.000000,154000.000000,150000.000000,153500.000000,152961.093750,738431
2019-09-16,154500.000000,156500.000000,153500.000000,154500.000000,153957.593750,449618
2019-09-17,153000.000000,155500.000000,153000.000000,155000.000000,154455.828125,304106
2019-09-18,156000.000000,159500.000000,155500.000000,159000.000000,158441.781250,465208
2019-09-19,157000.000000,158000.000000,156000.000000,157500.000000,156947.046875,377446
2019-09-20,156000.000000,158000.000000,156000.000000,157000.000000,156448.812500,390181
2019-09-23,157500.000000,158000.000000,155500.000000,157000.000000,156448.812500,204570
2019-09-24,157000.000000,158500.000000,155500.000000,158000.000000,157445.296875,195994
2019-09-25,155500.000000,159000.000000,155500.000000,158000.000000,157445.296875,274586
2019-09-26,157500.000000,159000.000000,156500.000000,158000.000000,157445.296875,313084
2019-09-27,158500.000000,158500.000000,154500.000000,156000.000000,155452.328125,241249
2019-09-30,155000.000000,157500.000000,154500.000000,157000.000000,156448.812500,313910
2019-10-01,157500.000000,160000.000000,157000.000000,160000.000000,159438.265625,260668
2019-10-02,159000.000000,160000.000000,156500.000000,157000.000000,156448.812500,203708
2019-10-04,155500.000000,159000.000000,148500.000000,150500.000000,149971.625000,602642
2019-10-07,150500.000000,153500.000000,150000.000000,153000.000000,152462.843750,387749
2019-10-08,154500.000000,154500.000000,151500.000000,153500.000000,152961.093750,250805
2019-10-10,151500.000000,155500.000000,150500.000000,153500.000000,152961.093750,404228
2019-10-11,156500.000000,157000.000000,153500.000000,156000.000000,155452.328125,216730
2019-10-14,156000.000000,156500.000000,153500.000000,156000.000000,155452.328125,246407
2019-10-15,156500.000000,156500.000000,150500.000000,151500.000000,150968.125000,297569
2019-10-16,151500.000000,155000.000000,151000.000000,154500.000000,153957.593750,280882
2019-10-17,155000.000000,156500.000000,152000.000000,153000.000000,152462.843750,280276
2019-10-18,151500.000000,153500.000000,150000.000000,150500.000000,149971.625000,245740
2019-10-21,151500.000000,153500.000000,149000.000000,152000.000000,151466.359375,245735
2019-10-22,150500.000000,154500.000000,150500.000000,154000.000000,153459.343750,360102
2019-10-23,152000.000000,153500.000000,151500.000000,152500.000000,151964.609375,226744
2019-10-24,151500.000000,153000.000000,150500.000000,153000.000000,152462.843750,224666
2019-10-25,151000.000000,153500.000000,151000.000000,152500.000000,151964.609375,162510
2019-10-28,152500.000000,158000.000000,152500.000000,157000.000000,156448.812500,335238
2019-10-29,157500.000000,158000.000000,152000.000000,153000.000000,152462.843750,321007
2019-10-30,152000.000000,154500.000000,151500.000000,154500.000000,153957.593750,290658
2019-10-31,159000.000000,167000.000000,157500.000000,164000.000000,163424.234375,1409619
2019-11-01,166000.000000,168500.000000,164000.000000,167000.000000,166413.687500,720358
2019-11-04,165500.000000,167000.000000,162000.000000,164500.000000,163922.468750,455199
2019-11-05,164000.000000,164500.000000,159500.000000,161500.000000,160933.015625,662116
